Category,Store,Room,Quantity,Calculated Weight,Last Audit Date,Last Audit Quantity,Par Level,Brand,Product Type,Variant Type,Product Metadata,Med or Rec,Product Id,Product Name,Variant Id,Variant Name,Price Profile Name,Price,Total Price,Cost,Total Cost,SKU,Weight,Weight Unit of Measure,Reporting Unit of Measure,Created At,Inventory Notes,Last Discrepancy At,Inventory Id,Allergens,Batch Date,Batch Number,Cultivator License,Cultivator Name,Delay of Effects,Directions for Administration,ERP ID,ERP Name,Expiration Date,Extraction Method,Growth Method,Harvest Date,Ingredients,Invoice,Is Child-Resistant,Is Inhalable,Is Tamper-Evident,Is Tested,Manifest ID,Manufactured Date,MMUR Order Type,Notes,# of Seeds,# of Servings,Packaged By,Packaged Date,Paper Weight,Plant Count,Production Run Number,Registration Number,Regulatory ID,Requires Refrigeration,Secondary Supplier Licenses,Serving Size / Dosage,Solvents Used,Source Label,Storage Requirements,Strain Name,Strain Species,Supplier Address,Supplier License,Supplier Name,Supplier Phone,Tested By,Tested Date,Testing URL,Test Lot Number,Third-Party Display Name,Use By Date,Weight with Paper,% CBC,% CBC Range,% CBCV,% CBCV Range,% CBCa,% CBCa Range,% CBD,% CBD Range,% CBD-A,% CBD-A Range,% CBDV,% CBDV Range,% CBDVa,% CBDVa Range,% CBG,% CBG Range,% CBGa,% CBGa Range,% CBL,% CBL Range,% CBLa,% CBLa Range,% CBN,% CBN Range,% CBT,% CBT Range,% THC,% THC Range,% THC-A,% THC-A Range,% THCV,% THCV Range,% THCVa,% THCVa Range,% Total Active Cannabinoids (TAC),% delta-8 THC,% delta-8 THC Range,3-Carene,Borneol,Camphene,Camphor,Carvacrol,Carvone,Caryophyllene Oxide,Cedrol,Cis-Nerolidol,Cis-Ocimene,Citral,Eucalyptol,Farnesene,Farnesol isomer 1,Farnesol isomer 2,Fenchol,Fenchone,Gamma Terpinene,Geraniol,Geranyl Acetate,Grams of Concentrate,Grams of Flower,Guaiol,"High THC, Low CBD",Isoborneol,Isopulegol,Limonene,Linalool,"Low THC, High CBD",Menthol,Menthone,Mg CBC,Mg CBCV,Mg CBCa,Mg CBD,Mg CBD-A,Mg CBDV,Mg CBDVa,Mg CBG,Mg CBGa,Mg CBL,Mg CBLa,Mg CBN,Mg CBT,Mg THC,Mg THC-A,Mg THCV,Mg THCVa,Mg delta-8 THC,"Moderate THC, Moderate CBD",Nerol,Nootkatone,Octyl Acetate,Phytane,Piperitone,Pulegone,Sabinene,Sabinene Hydrate,Safranal,Squalene,Terpinen-4-ol,Terpineol,Terpinolene,Thymol,Total % THC,Total Terpenes,Total Terpenoids,Trans-Nerolidol,Trans-Ocimene,Valencene,Verbenone,m-Cymene,o-Cymene,p-Cymene,trans-β-Farnesene,α-Bisabolol,α-Cedrene,α-Humulene,α-Phellandrene,α-Pinene,α-Terpinene,α-Terpineol,α-Thujone,β-Caryophyllene,β-Myrcene,β-Ocimene,β-Pinene,γ-Terpinene,δ 3-Carene,δ-Limonene
Hemp,Today's Herbal Choice | Rainier,Hold Safe Rainier,5.000,5,,,0,Angel,Tincture,,,REC,00904e16-d910-44cd-8837-bc9d8f8703d6,Tincture - Angel Hemp - 1500mg CBD - PEPPERMINT,1f9b6fef-0a94-4b0c-aefe-858bda5f2175,,,$30.00,$150.00,$13.00,$65.00,fVqk716z1i,1.0,FluidOunces,each,06/12/2025 09:44:28 AM,,,5823efdf-8453-4da3-b496-30ed9e3c4746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1A401030000AAB8000064844,,,,,,,,,,060-1003632ACAB,ABC1,,,,,,,,,,,,,,,5.29,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hemp,Today's Herbal Choice | Rainier,Hold Safe Rainier,5.000,5,,,0,Angel,Tincture,Tincture,,REC,e6ac69e7-2a14-42e1-90b9-8784faa319a8,Tincture - Angel Hemp - 3000mg CBD - FLAVORLESS,e08342b0-e0f2-4769-92e9-24c2ba5fe374,,,$60.00,$300.00,$20.00,$100.00,MWf5RdKjq8,1.0,FluidOunces,each,09/21/2025 11:28:40 AM,,,293a6ab8-c92b-4a7d-be1a-1add96331679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1A401030000AAB8000069492,,,,,,,,,,030-1013712DE7C,Angel1,,,,,,,,,,,,,,,11.142,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3295.08,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
Hemp,Today's Herbal Choice | Rainier,Hold Safe Rainier,5.000,5,,,0,Angel,Tincture,,,REC,2fc4ac88-080e-4be6-bd54-57c990952f9e,Tincture - Angel Hemp - 6000mg CBD - FLAVORLESS,64b5da0e-e9d7-4f10-bfab-73a73e3c1b87,,,$75.00,$375.00,$30.00,$150.00,jKv9RvwAs0,1.0,FluidOunces,each,09/21/2025 11:29:17 AM,,,f371db01-bdc4-4350-a5e2-ad3d6a293a76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1A401030000AAB8000069493,,,,,,,,,,030-1013712DE7C,Angel1,,,,,,,,,,,,,,,21.209,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6272.24,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
Hemp,Today's Herbal Choice | Rainier,Sales Floor Rainier,5.000,5,,,0,Angel,Tincture,,,REC,84823496-7056-47fa-8e09-8abe180f5d2f,Tincture - Angel Hemp - 6000mg CBD - LEMON GINGER,46aa15b1-fbf6-4246-8912-00399a06298e,,,$75.00,$375.00,$30.00,$150.00,850012090083,1.0,FluidOunces,each,08/20/2025 10:03:25 AM,,,64b9fc0c-6b68-4677-8de2-55e073d798b8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1A401030000AAB8000068015,,,,,,,,,,030-1013712DE7C,Angel1,,,,,,,,,,,,,,,20.33,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6012.29,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
Hemp,Today's Herbal Choice | Rainier,Sales Floor Rainier,5.000,5,,,0,Angel,Tincture,,,REC,67b0466a-b65a-4157-9b5b-2165e442ecbc,Tincture - Angel Hemp - 6000mg CBD - PEPPERMINT,a235c6c3-fe97-42b8-a403-677b24768a63,,,$75.00,$375.00,$30.00,$150.00,850012090052,1.0,FluidOunces,each,08/14/2025 11:13:49 AM,,,445e6c59-4ba4-4500-908c-dfbb1920d67d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1A401030000AAB8000067698,,,,,,,,,,030-1013712DE7C,Angel1,,,,,,,,,,,,,,,20.43,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6041.87,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
Hemp,Today's Herbal Choice | Rainier,Sales Floor Rainier,3.000,3,,,0,Angel,Tincture,,,REC,4d094db8-bec3-402f-8cb3-00b1806973bb,Tincture - Angel Hemp - Rainbow Children 1:1:1,543ed6f6-433d-4355-9f51-fc51ed5ddaad,,,$60.00,$180.00,$25.00,$75.00,Aor2l0ESkp,1.0,Grams,each,08/06/2025 02:01:59 AM,,,398522c3-4241-4582-82e8-d8a4c9b4fa2b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1A401030000AAB8000067344,,,,,,,,,,060-1003632ACAB,ABC1,,,,,,,,,,,,,,,4.90,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hemp,Today's Herbal Choice | Rainier,Hold Safe Rainier,5.000,5,,,0,Angel,Tincture,,,REC,4d094db8-bec3-402f-8cb3-00b1806973bb,Tincture - Angel Hemp - Rainbow Children 1:1:1,543ed6f6-433d-4355-9f51-fc51ed5ddaad,,,$60.00,$300.00,$25.00,$125.00,850012090533,1.0,Grams,each,09/30/2025 12:26:39 PM,,,f38176a1-5d3c-4aba-9171-735977fe6926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1A401030000AAB8000070071,,,,,,,,,,060-1003632ACAB,ABC1,,,,,,,,,,,,,,,5.53,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.3,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tinctures,Today's Herbal Choice | Rainier,Sales Floor Rainier,1.000,1,,,0,Angel,Tincture,,,REC,a4d9505a-ac40-46c5-932c-2ebb7069d565,Tincture - Angel - Rainbow Children 1:1:1:1,8eb91f06-73e7-4f71-9381-78c3e33ed1fd,,,$75.00,$75.00,$30.00,$30.00,2i3fTsYHYi,1.0,FluidOunces,each,07/15/2025 06:16:30 PM,,,3794a2b1-3d0c-4b0f-a5eb-11dbb6a4a173,,,03-21-25-4x1NC,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,1A401030000AAB8000066146,,,,,,,,,,020-10076512C4C,Rainwater Holdings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,,,,,,,,0,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tinctures,Today's Herbal Choice | Rainier,Hold Safe Rainier,5.000,5,,,0,Angel,Tincture,,,REC,a4d9505a-ac40-46c5-932c-2ebb7069d565,Tincture - Angel - Rainbow Children 1:1:1:1,8eb91f06-73e7-4f71-9381-78c3e33ed1fd,,,$75.00,$375.00,$30.00,$150.00,850012090540,1.0,FluidOunces,each,09/24/2025 07:40:00 PM,,,8723370f-3cca-4343-a6fd-77878701775f,,,09-02-2025-4x1NC,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,1A401030000AAB8000069869,,,,,,,,,,020-10041847FC2,Epic Family Farms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,,,,,,,,0,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hemp,Today's Herbal Choice | Rainier,Sales Floor Rainier,3.000,3,,,0,Angel,Tincture,,,REC,1b54dd4d-e1e7-4490-938a-16ba70ed77bb,Tincture - Angel - ZOOM 1:1 CBG:CBD,5ae34326-5113-454f-bbad-13bc1a598268,,,$65.00,$195.00,$25.00,$75.00,850012090106,1.0,FluidOunces,each,07/22/2025 12:51:14 PM,,,6d44f090-4679-468b-acc3-d08a270dd34f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1A401030000AAB8000066709,,,,,,,,,,030-1013712DE7C,Angel1,,,,,,,,,,,,,,,5.021,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
Tinctures,Today's Herbal Choice | Rainier,Sales Floor Rainier,1.000,1,,,0,Angel,Tincture,Tincture,,REC,c484568f-0177-4523-a69c-710e0bb03f5b,Tincture - Angel - ZOOM CBG:THC 1:1 Citrus,1e969d95-e485-43fc-afd8-ff2a1befbf43,,,$70.00,$70.00,$27.00,$27.00,1A401030000AAB8000060517,1.0,FluidOunces,each,03/05/2025 11:55:26 AM,,,17cf9f6b-87db-45df-a070-6f7b163d92fd,,,062624-1:1ZoomTHCNC,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,1A401030000AAB8000060517,,,,,,,,,,020-101268595D6,The Delta Company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tinctures,Today's Herbal Choice | Rainier,Hold Safe Rainier,5.000,5,,,0,Angel,Tincture,Tincture,,REC,c484568f-0177-4523-a69c-710e0bb03f5b,Tincture - Angel - ZOOM CBG:THC 1:1 Citrus,1e969d95-e485-43fc-afd8-ff2a1befbf43,,,$70.00,$350.00,$27.00,$135.00,850012090601,1.0,FluidOunces,each,08/20/2025 10:04:02 AM,,,3d51500a-ee1f-4058-8dbf-7c34cd995638,,,06-18-25-1:1zoomTHCNC,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,1A401030000AAB8000068017,,,,,,,,,,020-1016621BCD7,SOFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inhalable Cannabinoid,Today's Herbal Choice | Rainier,Sales Floor Rainier,1.000,1,,,,Beehive Extracts,Flavored Cartridge,Flavored Cartridge,,REC,06a34bcf-8ab7-4f75-8d73-4ba31373b6da,Cartridge - 1g Aura Flavored - GREEN LEAF SPECIAL (R),3db5df84-c0fb-4597-8da9-a61ab3594a65,Forbidden Guava,,$18.00,$18.00,$8.00,$8.00,FGCA33773,1,Grams,each,06/04/2025 02:47:49 PM,,,43c640c9-12af-4884-99f7-5e215c997358,,,AURA-042525-FBG,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,1A401030004DE19000035870,,,,,,,,50/50,,020-1025480212D,Volcanic Roots LLC,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,89.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,893.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inhalable Cannabinoid,Today's Herbal Choice | Rainier,Hold Safe Rainier,10.000,10,,,,Beehive Extracts,Flavored Cartridge,Flavored Cartridge,,REC,06a34bcf-8ab7-4f75-8d73-4ba31373b6da,Cartridge - 1g Aura Flavored - GREEN LEAF SPECIAL (R),3db5df84-c0fb-4597-8da9-a61ab3594a65,Forbidden Guava,,$18.00,$180.00,$8.00,$80.00,ZfRBisFdl4,1,Grams,each,06/18/2025 02:55:38 PM,,,78199ca5-0e6c-46c6-89a6-8e30ec372388,,,AURA-042525-FBG,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,1A401030004DE19000036517,,,,,,,,50/50,,030-10225662ED0,Beehive Extracts,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,,,,,,,,,89.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,893.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inhalable Cannabinoid,Today's Herbal Choice | Rainier,Sales Floor Rainier,9.000,9,,,,Beehive Extracts,Flavored Cartridge,Flavored Cartridge,,REC,06a34bcf-8ab7-4f75-8d73-4ba31373b6da,Cartridge - 1g Aura Flavored - GREEN LEAF SPECIAL (R),ffd3cacc-c4fe-41d8-a1fe-cc127dd3ff3f,Pineapple Whip,,$18.00,$162.00,$8.00,$72.00,ijuoPX2Fjj,1,Grams,each,06/18/2025 02:55:37 PM,,,36a24a74-0a5b-4b3a-9882-aea72a87e935,,,AURA-042525-PNW,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,1A401030004DE19000036516,,,,,,,,Sativa,,030-10225662ED0,Beehive Extracts,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,,,,,,,,,88.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,882.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inhalable Cannabinoid,Today's Herbal Choice | Rainier,Sales Floor Rainier,4.000,4,,,,Beehive Extracts,Flavored Cartridge,Flavored Cartridge,,REC,06a34bcf-8ab7-4f75-8d73-4ba31373b6da,Cartridge - 1g Aura Flavored - GREEN LEAF SPECIAL (R),dda94d0a-7452-45e4-983d-47b2a8107689,Sour Mango,,$18.00,$72.00,$8.00,$32.00,SMCA35433,1,Grams,each,08/27/2025 06:07:45 PM,,,91e877da-c8aa-49b9-9238-189f907b3bd3,,,AURA-052825-SMO,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,1A401030004DE19000040049,,,,,,,,Sativa,,020-102216734FC,Coastal Cultivation LLC,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,82.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,820.1,,,,,,,,,,,,,,,,,,,,87.08,,,,,,,,,,,,,,,,,,,,,,,,,
Inhalable Cannabinoid,Today's Herbal Choice | Rainier,Sales Floor Rainier,6.000,6,,,,Beehive Extracts,Flavored Cartridge,Flavored Cartridge,,REC,06a34bcf-8ab7-4f75-8d73-4ba31373b6da,Cartridge - 1g Aura Flavored - GREEN LEAF SPECIAL (R),d416e9d5-4a4e-40bc-adbd-3df92dc0a16d,Strawberry Jam,,$18.00,$108.00,$8.00,$48.00,SJCA38699,1,Grams,each,08/27/2025 06:09:39 PM,,09/25/2025 10:28:26 PM,65ae6b24-2881-41db-92aa-739595c008f0,,,AURA-072925-SBJ,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,1A401030004DE19000040050,,,,,,,,50/50,,020-1003747EBD2,Sugarbud,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,84.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,847.6,,,,,,,,,,,,,,,,,,,,85.62,,,,,,,,,,,,,,,,,,,,,,,,,
Inhalable Cannabinoid,Today's Herbal Choice | Rainier,Sales Floor Rainier,3.000,3,,,,Beehive Extracts,Flavored Cartridge,Flavored Cartridge,,REC,06a34bcf-8ab7-4f75-8d73-4ba31373b6da,Cartridge - 1g Aura Flavored - GREEN LEAF SPECIAL (R),1228d13a-fff7-4e1e-a85a-6fc1d56002d5,Tropical Express,,$18.00,$54.00,$8.00,$24.00,TECA35432,1,Grams,each,08/27/2025 06:03:51 PM,,,b6eaff4d-3813-4ba7-93d6-dddba8ba47df,,,AURA-052625-TEX,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,1A401030004DE19000040051,,,,,,,,Sativa,,020-1003747EBD2,Sugarbud,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,79.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,794.1,,,,,,,,,,,,,,,,,,,,79.41,,,,,,,,,,,,,,,,,,,,,,,,,
Inhalable Cannabinoid,Today's Herbal Choice | Rainier,Hold Safe Rainier,10.000,10,,,,Beehive Extracts,Flavored Cartridge,Flavored Cartridge,,REC,06a34bcf-8ab7-4f75-8d73-4ba31373b6da,Cartridge - 1g Aura Flavored - GREEN LEAF SPECIAL (R),6bb8fbff-0b65-4a8f-a37e-8d501cdf5ae7,Watermelon,,$18.00,$180.00,$8.00,$80.00,OdyPFsqazB,1,Grams,each,08/27/2025 06:06:52 PM,,,1c28ddb7-4242-4426-92d0-eff19560c238,,,AURA-052625-WMN,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,1A401030004DE19000040052,,,,,,,,Indica,,020-1000141D7D2,Bull Run Craft Cannabis,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,84.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,849.2,,,,,,,,,,,,,,,,,,,,85.58,,,,,,,,,,,,,,,,,,,,,,,,,
Pre-Roll,Today's Herbal Choice | Rainier,Hold Safe Rainier,20.000,100,,,,Benson Arbor,Preroll 10pk,Preroll 10pk,,REC,650170e9-806f-4a74-a65f-2160bca7c273,Benson Arbor - 10pk Pre-Roll - GREEN LEAF SPECIAL (R),b95a189d-8ecb-4dbe-b307-639f35070a1a,Anirado / Strawberry Gary,,$20.00,$400.00,$8.33,$166.60,BC10PK-21638-ANRD+SGuava,5,Grams,each,09/30/2025 03:23:24 PM,,,3f7c8de1-1605-4f2c-9639-7f579b2c2009,,2024-10-20,"Anirado, OD SG Oct 16 24",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1A401030000A5A2000361457,,,,,,,,50/50,,020-1011535C363,No Ka Oi Farms,,PREE,2025-01-02,,,,,8,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,26.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.111,,,,,,,,,,,,,,,,,,,,,,,,,
Pre-Roll,Today's Herbal Choice | Rainier,Hold Safe Rainier,20.000,100,,,,Benson Arbor,Preroll 10pk,Preroll 10pk,,REC,650170e9-806f-4a74-a65f-2160bca7c273,Benson Arbor - 10pk Pre-Roll - GREEN LEAF SPECIAL (R),0dad4dcb-de16-453f-aeed-4a9659bfe0e7,Gas Break Dip / Animal Mintz,,$20.00,$400.00,$8.33,$166.60,BC10PK-21637-GBD!+AM,5,Grams,each,09/30/2025 03:24:07 PM,,,7e45f60a-9027-4078-86ce-7d51b7bdfade,,2024-10-25,"Gas Breaks Dip, OD AM Oct 22 24",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1A401030000A5A2000361458,,,,,,,,50/50,,020-1011535C363,No Ka Oi Farms,,PREE,2025-01-02,,,,,8,,,,,,,0.09,,,,,,,,,,,,,,,,,,,,22.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.33,,,,,,,,,,,,,,,,,,,,,,,,,
Pre-Roll,Today's Herbal Choice | Rainier,Sales Floor Rainier,18.000,90,,,,Benson Arbor,Preroll 10pk,Preroll 10pk,,REC,650170e9-806f-4a74-a65f-2160bca7c273,Benson Arbor - 10pk Pre-Roll - GREEN LEAF SPECIAL (R),c8551ea9-e874-4056-8a11-5a1c68741fc2,Mimosa #98 / Ape Cheese,,$20.00,$360.00,$8.33,$149.94,BC10PK-21635-MMA#98+AC,5,Grams,each,09/30/2025 03:25:01 PM,,,f05c3b61-60d8-4e63-a745-3486cfd642cc,,2024-10-13,"MMA98 10/13/24, OD AC Oct 15 24, OD AC Oct 17 24",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1A401030000A5A2000361459,,,,,,,,50/50,,020-1017571CD57,Benson Arbor,,Green Leaf Lab,2025-06-13,,,,,8,,,,,,,0.07,,,,,,,,,,,,,,,,,,,,20.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.64,,,,,,,,,,,,,,,,,,,,,,,,,
Pre-Roll,Today's Herbal Choice | Rainier,Sales Floor Rainier,1.000,5,,,,Benson Arbor,Preroll 10pk,Preroll 10pk,,REC,650170e9-806f-4a74-a65f-2160bca7c273,Benson Arbor - 10pk Pre-Roll - GREEN LEAF SPECIAL (R),e5465ce9-3d83-4abf-9a66-e4473f21bad0,Oreo Blizzard/10G's,,$20.00,$20.00,$8.33,$8.33,XzTr6FHpFb,5,Grams,each,06/17/2025 03:29:12 PM,,,98108f2a-a3b0-4fb2-8b34-073300f29d22,,2024-10-11,"10G's101124, OreoBlizzard10724",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1A401030000A5A2000327889,,,,,,,,,,020-1004548614C,Alta Gardens,,Green Leaf Lab,2024-12-21,,,,,8,,,,,,,0,,,,,,,,,,,,,,,,,,,,2.414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pre-Roll,Today's Herbal Choice | Rainier,Sales Floor Rainier,17.000,85,,,,Benson Arbor,Preroll 10pk,Preroll 10pk,,REC,650170e9-806f-4a74-a65f-2160bca7c273,Benson Arbor - 10pk Pre-Roll - GREEN LEAF SPECIAL (R),a9abe7bc-3dff-4d50-8e0b-eba9fbace0aa,Where's My Bike / Animal Mintz,,$20.00,$340.00,$8.33,$141.61,BC10PK-21636-WMB?+AM,5,Grams,each,09/30/2025 03:26:13 PM,,,33549971-b25a-4198-aa07-ab0ca9346005,,2024-10-22,"OD AM Oct 22 24, WMB 10/18/24, WMB 10/22/24",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1A401030000A5A2000361460,,,,,,,,50/50,,020-1015647CAFC,Millerville Farms at Holland Ranch,,PREE,2025-01-02,,,,,8,,,,,,,0,,,,,,,,,,,,,,,,,,,,27.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.95,,,,,,,,,,,,,,,,,,,,,,,,,
Pre-Roll,Today's Herbal Choice | Rainier,Hold Safe Rainier,20.000,100,,,,Benson Arbor,Preroll 10pk,Preroll 10pk,,REC,650170e9-806f-4a74-a65f-2160bca7c273,Benson Arbor - 10pk Pre-Roll - GREEN LEAF SPECIAL (R),8a6858c8-70cc-4941-8f83-8b8bb3ac7cb4,Wonder Dawg / Ape Cheese,,$20.00,$400.00,$8.33,$166.60,BC10PK-20341-WD+AC,5,Grams,each,08/19/2025 02:50:47 PM,,,19ed2bec-ee15-42d4-b1dc-356c1b852f52,,2024-10-17,"OD AC Oct 17 24, OD WD Oct 09 24",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1A401030000A5A2000345696,,,,,,,,50/50,,020-10034380D8E,Millerville Farms,,PREE,2024-12-23,,,,,8,,,,,,,0,,,,,,,,,,,,,,,,,,,,24.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.773,,,,,,,,,,,,,,,,,,,,,,,,,
